Time [h],m_ham_do,m_stirrer,m_temp,dm_feed,dm_AIR1,dm_AIR2,dm_AIR3,dm_AIR4
18.81644444,42.09949847,1599.9995,29.89949962,479.5095098,1175031,1175032.5,0,0
18.83294444,44.89950153,1599.9995,30.09950038,480.769489,1176014.25,1176015.75,0,0
18.84972222,2.899500095,1599.9995,29.9995,484.4294927,1177014.125,1177015.625,0,0
18.86622222,0.4995,1599.9995,30.09950038,484.4294927,1178014,1178015.375,0,0
18.883,0.4995,1599.9995,29.9995,484.4294927,1179014,1179015.375,0,0
18.89977778,0.4995,1599.9995,30.09950038,484.4294927,1180014,1180015.375,0,0
18.91625,1.399499976,1599.9995,29.9995,484.4294927,1180997.25,1180998.75,0,0
18.93302778,12.59950038,1599.9995,29.9995,484.4294927,1182014,1182015.375,0,0
18.94952778,28.29949924,1599.9995,29.9995,484.4294927,1183013.875,1183015.375,0,0
18.96630556,39.59949847,1599.9995,29.89949962,484.4294927,1184013.875,1184015.375,0,0
18.98305556,43.89950153,1599.9995,30.09950038,484.8394963,1185030.5,1185032,0,0
18.99952778,6.099499905,1599.9995,29.9995,489.3594854,1186013.875,1186015.375,0,0
19.01630556,0.4995,1599.9995,30.09950038,489.3594854,1187013.875,1187015.25,0,0
19.03305556,0.4995,1599.9995,29.9995,489.3594854,1188013.875,1188015.25,0,0
19.04955556,0.4995,1599.9995,30.09950038,489.3594854,1189013.875,1189015.25,0,0
19.06633333,0.4995,1599.9995,29.9995,489.3594854,1190013.75,1190015.25,0,0
19.08308333,3.799499952,1599.9995,30.09950038,489.3594854,1191013.75,1191015.25,0,0
19.09958333,19.79949924,1599.9995,29.89949962,489.3594854,1192013.75,1192015.25,0,0
19.11638889,34.09949847,1599.9995,30.09950038,489.3594854,1193013.375,1193014.75,0,0
19.13288889,41.79949924,1599.9995,29.89949962,489.3594854,1193996.75,1193998.25,0,0
19.14963889,37.09949847,1599.9995,29.9995,491.0794866,1195013.5,1195014.875,0,0
19.16641667,1.4995,1599.9995,30.09950038,494.2895085,1196030.125,1196031.5,0,0
19.18288889,0.4995,1599.9995,29.9995,494.2895085,1197013.375,1197014.875,0,0
19.19969444,0.4995,1599.9995,30.09950038,494.2895085,1198030,1198031.5,0,0
19.21619444,0.4995,1599.9995,29.9995,494.2895085,1199013.25,1199014.75,0,0
19.23294444,0.4995,1599.9995,30.09950038,494.2895085,1200013.25,1200014.75,0,0
19.24972222,8.9995,1599.9995,29.89949962,494.2895085,1201013.25,1201014.75,0,0
19.26616667,25.69950076,1599.9995,30.09950038,494.2895085,1202013.25,1202014.75,0,0
19.28291667,37.69950076,1599.9995,29.89949962,494.2895085,1203013.25,1203014.75,0,0
19.29963889,43.39950153,1599.9995,29.9995,494.2895085,1204013.25,1204014.75,0,0
19.31638889,19.79949924,1599.9995,29.9995,497.5095098,1205013.125,1205014.625,0,0
19.33286111,0.599500024,1599.9995,30.09950038,499.2195012,1205996.5,1205998,0,0
19.34955556,0.4995,1599.9995,29.9995,499.2195012,1207013.125,1207014.625,0,0
19.36627778,0.4995,1599.9995,29.9995,499.2195012,1208012.875,1208014.375,0,0
19.38302778,0.4995,1599.9995,29.9995,499.2195012,1209012.75,1209014.25,0,0
19.39955556,0.4995,1599.9995,30.09950038,499.2195012,1210012.75,1210014.25,0,0
19.41630556,8.4995,1599.9995,29.89949962,499.2195012,1211012.75,1211014.25,0,0
19.43308333,26.09950038,1599.9995,29.9995,499.2195012,1212029.375,1212030.875,0,0
19.44955556,36.9995,1599.9995,29.9995,499.2195012,1213012.75,1213014.25,0,0
19.46633333,43.79949924,1599.9995,29.89949962,499.2195012,1214012.75,1214014.25,0,0
19.48283333,9.799500191,1599.9995,30.19950076,504.0095098,1215012.75,1215014.25,0,0
19.49961111,0.4995,1599.9995,29.89949962,504.1494939,1216012.625,1216014.25,0,0
19.51638889,0.4995,1599.9995,30.09950038,504.1494939,1217029.375,1217030.875,0,0
19.53288889,0.4995,1599.9995,29.89949962,504.1494939,1218012.625,1218014.125,0,0
19.54966667,0.4995,1599.9995,30.09950038,504.1494939,1219012.625,1219014.125,0,0
19.56616667,7.199499809,1599.9995,29.89949962,504.1494939,1220012.5,1220014.125,0,0
19.58297222,22.39949962,1599.9995,29.9995,504.1494939,1221029.125,1221030.75,0,0
19.59969444,35.09949847,1599.9995,29.9995,504.1494939,1222029.125,1222030.625,0,0
19.61644444,42.69950076,1599.9995,29.89949962,504.1494939,1223029.125,1223030.625,0,0
19.63294444,13.59950038,1599.9995,30.09950038,507.979511,1224012.375,1224014,0,0
19.64969444,0.4995,1599.9995,29.89949962,509.0695073,1225012.375,1225013.875,0,0
19.66616667,0.4995,1599.9995,30.09950038,509.0695073,1225995.625,1225997.25,0,0
19.68294444,0.4995,1599.9995,29.89949962,509.0695073,1227012.25,1227013.875,0,0
19.69969444,0.4995,1599.9995,30.09950038,509.0695073,1228028.875,1228030.5,0,0
19.71644444,0.4995,1599.9995,29.9995,509.0695073,1229028.875,1229030.5,0,0
19.73294444,12.29950019,1599.9995,29.9995,509.0695073,1230012.25,1230013.75,0,0
19.74966667,30.09950038,1599.9995,29.9995,509.0695073,1231028.875,1231030.375,0,0
19.76644444,40.89950153,1599.9995,29.89949962,509.0695073,1232028.75,1232030.375,0,0
19.78291667,45.39950153,1599.9995,29.9995,509.3694951,1233012.125,1233013.625,0,0
19.79969444,8.4995,1599.9995,29.9995,514.0695073,1234012.125,1234013.625,0,0
19.81619444,0.4995,1599.9995,29.9995,514.0695073,1235012,1235013.625,0,0
19.83297222,0.4995,1599.9995,29.9995,514.0695073,1236011.875,1236013.375,0,0
19.84977778,0.4995,1599.9995,29.9995,514.0695073,1237028.375,1237029.875,0,0
19.86625,0.4995,1599.9995,29.9995,514.0695073,1238028.375,1238029.875,0,0
19.88305556,5.299500191,1599.9995,29.9995,514.0695073,1239028.375,1239029.875,0,0
19.89955556,19.79949924,1599.9995,29.89949962,514.0695073,1240011.75,1240013.25,0,0
19.91630556,34.39950153,1599.9995,30.09950038,514.0695073,1241011.75,1241013.25,0,0
19.93305556,43.09949847,1599.9995,29.89949962,514.0695073,1242011.625,1242013.125,0,0
19.94958333,38.9995,1599.9995,29.9995,515.789478,1243011.625,1243013.125,0,0
19.96633333,1.699500048,1599.9995,29.9995,519.0095098,1244028.25,1244029.875,0,0
19.98308333,0.4995,1599.9995,29.9995,519.0095098,1245028.25,1245029.75,0,0
19.99958333,0.4995,1599.9995,29.9995,519.0095098,1246011.625,1246013.125,0,0
20.01636111,0.4995,1599.9995,29.9995,519.0095098,1247011.625,1247013.125,0,0
20.03283333,0.4995,1599.9995,29.9995,519.0095098,1248011.5,1248013.125,0,0
20.04958333,1.9995,1599.9995,29.9995,519.0095098,1249011.5,1249013,0,0
20.06633333,14.19949981,1599.9995,29.9995,519.0095098,1250028.125,1250029.75,0,0
20.08308333,30.9995,1599.9995,29.89949962,519.0095098,1251028.125,1251029.75,0,0
20.09958333,40.19950076,1599.9995,30.09950038,519.0095098,1252011.125,1252012.625,0,0
20.11633333,46.29949924,1599.9995,29.89949962,519.6594731,1253027.875,1253029.375,0,0
20.13286111,5.9995,1599.9995,30.09950038,523.9194829,1254011.125,1254012.625,0,0
20.14963889,0.4995,1599.9995,29.89949962,523.9194829,1255011.125,1255012.625,0,0
20.16638889,0.4995,1599.9995,30.09950038,523.9194829,1256027.75,1256029.25,0,0
20.18288889,0.4995,1599.9995,29.89949962,523.9194829,1257011.125,1257012.625,0,0
20.19966667,0.4995,1599.9995,30.09950038,523.9194829,1258011.125,1258012.625,0,0
20.21641667,7.199499809,1599.9995,29.89949962,523.9194829,1259027.75,1259029.25,0,0
20.23291667,22.79949924,1599.9995,29.9995,523.9194829,1260011,1260012.5,0,0
20.24969444,36.19950076,1599.9995,29.9995,523.9194829,1261011,1261012.5,0,0
20.26644444,44.4995,1599.9995,29.89949962,523.9194829,1262027.625,1262029.25,0,0
20.28294444,32.59949847,1599.9995,30.09950038,525.9294927,1263011,1263012.5,0,0
20.29969444,1.399499976,1599.9995,29.9995,528.8594854,1264027.625,1264029.125,0,0
20.31616667,0.4995,1599.9995,29.9995,528.8594854,1265011,1265012.5,0,0
20.33294444,0.4995,1599.9995,29.9995,528.8594854,1266010.875,1266012.5,0,0
20.34969444,0.4995,1599.9995,29.9995,528.8594854,1267027.25,1267028.75,0,0
20.36619444,0.4995,1599.9995,29.9995,528.8594854,1268010.625,1268012.125,0,0
20.38297222,3.399500095,1599.9995,30.09950038,528.8594854,1269027.25,1269028.75,0,0
20.39972222,16.69950076,1599.9995,29.89949962,528.8594854,1270027.25,1270028.75,0,0
20.41616667,32.4995,1599.9995,29.9995,528.8594854,1271027.25,1271028.75,0,0
20.43294444,42.09949847,1599.9995,29.89949962,528.8594854,1272027.25,1272028.75,0,0
20.44975,46.9995,1599.9995,29.9995,529.8494756,1273027.125,1273028.75,0,0
20.46622222,4.699499809,1599.9995,30.09950038,533.7994878,1274010.5,1274012,0,0
20.483,0.4995,1599.9995,29.89949962,533.7994878,1275027.125,1275028.625,0,0
20.4995,0.4995,1599.9995,30.09950038,533.7994878,1276010.5,1276012,0,0
20.51627778,0.4995,1599.9995,29.89949962,533.7994878,1277010.375,1277012,0,0
20.53302778,0.4995,1599.9995,30.09950038,533.7994878,1278027.125,1278028.625,0,0
20.5495,7.199499809,1599.9995,29.89949962,533.7994878,1279010.375,1279012,0,0
20.56627778,22.79949924,1599.9995,29.9995,533.7994878,1280010.375,1280012,0,0
20.58302778,37.19950076,1599.9995,29.89949962,533.7994878,1281027,1281028.625,0,0
20.59952778,45.4995,1599.9995,29.9995,533.7994878,1282010.25,1282011.75,0,0
20.61627778,30.09950038,1599.9995,29.9995,536.1794927,1283010,1283011.5,0,0
20.63308333,1.299499952,1599.9995,29.9995,538.7495,1284026.625,1284028.25,0,0
20.64955556,0.4995,1599.9995,29.9995,538.7495,1285026.625,1285028.25,0,0
20.66633333,0.4995,1599.9995,29.9995,538.7495,1286026.625,1286028.25,0,0
20.68283333,0.4995,1599.9995,29.9995,538.7495,1287010,1287011.5,0,0
20.69961111,0.4995,1599.9995,30.09950038,538.7495,1288009.875,1288011.5,0,0
20.71638889,4.299500191,1599.9995,29.9995,538.7495,1289026.625,1289028.125,0,0
20.73288889,16.09950038,1599.9995,30.09950038,538.7495,1290009.875,1290011.5,0,0
20.74966667,33.09949847,1599.9995,29.89949962,538.7495,1291026.5,1291028.125,0,0
20.76641667,43.39950153,1599.9995,29.9995,538.7495,1292026.5,1292028.125,0,0
20.78291667,46.79949924,1599.9995,29.9995,540.0494878,1293026.5,1293028,0,0
20.79966667,3.799499952,1599.9995,30.09950038,543.6895024,1294026.5,1294028,0,0
20.81641667,0.4995,1599.9995,29.89949962,543.6895024,1295026.5,1295028,0,0
20.83291667,0.4995,1599.9995,30.09950038,543.6895024,1296009.75,1296011.375,0,0
20.84969444,0.4995,1599.9995,29.9995,543.6895024,1297026.375,1297028,0,0
20.86641667,0.4995,1599.9995,29.9995,543.6895024,1298026,1298027.5,0,0
20.88294444,6.099499905,1599.9995,29.9995,543.6895024,1299026.125,1299027.625,0,0
20.89969444,20.39949962,1599.9995,29.9995,543.6895024,1300026.125,1300027.625,0,0
20.91619444,35.39950153,1599.9995,29.9995,543.6895024,1301009.5,1301011,0,0
20.93294444,45.39950153,1599.9995,29.89949962,543.6895024,1302026.125,1302027.625,0,0
20.94972222,25.29949924,1599.9995,30.09950038,546.4694707,1303026.125,1303027.625,0,0
20.96625,0.899499976,1599.9995,29.9995,548.6194951,1304009.375,1304011,0,0
20.98302778,0.4995,1599.9995,29.9995,548.6194951,1305009.375,1305011,0,0
20.99977778,0.4995,1599.9995,29.9995,548.6194951,1306042.75,1306044.25,0,0
21.01627778,0.4995,1599.9995,29.9995,548.6194951,1307026,1307027.625,0,0
21.03302778,0.4995,1599.9995,29.9995,548.6194951,1308026,1308027.625,0,0
21.04952778,3.299499952,1599.9995,29.9995,548.6194951,1309026,1309027.5,0,0
21.06627778,14.9995,1599.9995,29.9995,548.6194951,1310026,1310027.5,0,0
21.08302778,32.19950076,1599.9995,29.89949962,548.6194951,1311025.875,1311027.5,0,0
21.09952778,43.09949847,1599.9995,30.09950038,548.6194951,1312025.875,1312027.5,0,0
21.11627778,37.39950153,1599.9995,29.89949962,550.3094976,1313025.75,1313027.25,0,0
21.13305556,2.699500048,1599.9995,30.09950038,553.6194951,1314025.625,1314027.125,0,0
21.14955556,0.4995,1599.9995,29.89949962,553.6194951,1315025.625,1315027.125,0,0
21.16627778,0.4995,1599.9995,30.09950038,553.6194951,1316025.625,1316027.125,0,0
21.18305556,0.4995,1599.9995,29.89949962,553.6194951,1317025.625,1317027.125,0,0
21.19952778,0.4995,1599.9995,30.09950038,553.6194951,1318025.625,1318027.125,0,0
21.21627778,5.799500191,1599.9995,29.9995,553.6194951,1319025.625,1319027.125,0,0
21.23305556,19.69950076,1599.9995,29.9995,553.6194951,1320025.5,1320027.125,0,0
21.24955556,34.9995,1599.9995,29.9995,553.6194951,1321025.5,1321027.125,0,0
21.26633333,45.69950076,1599.9995,29.89949962,553.6194951,1322025.5,1322027.125,0,0
21.28308333,25.09950038,1599.9995,30.09950038,556.7595098,1323025.5,1323027.125,0,0
21.29958333,0.699499988,1599.9995,29.9995,558.6295049,1324025.5,1324027,0,0
21.31633333,0.4995,1599.9995,30.09950038,558.6295049,1325025.5,1325027,0,0
21.33283333,0.4995,1599.9995,29.9995,558.6295049,1326025.375,1326027,0,0
21.34961111,0.4995,1599.9995,30.09950038,558.6295049,1327025.375,1327027,0,0
21.36638889,0.4995,1599.9995,29.89949962,558.6295049,1328025.375,1328027,0,0
21.38291667,1.199500048,1599.9995,30.09950038,558.6295049,1329025,1329026.5,0,0
21.39966667,10.79950019,1599.9995,29.89949962,558.6295049,1330025,1330026.625,0,0
21.41644444,27.89949962,1599.9995,29.9995,558.6295049,1331041.75,1331043.25,0,0
21.43291667,40.9995,1599.9995,29.9995,558.6295049,1332025,1332026.625,0,0
21.44969444,48.19950076,1599.9995,29.89949962,558.6295049,1333025,1333026.625,0,0
21.46622222,19.29949924,1599.9995,30.09950038,563.0095098,1334025,1334026.625,0,0
21.483,0.599500024,1599.9995,29.89949962,563.5494878,1335025,1335026.625,0,0
21.49975,0.4995,1599.9995,30.09950038,563.5494878,1336041.625,1336043.25,0,0
21.51625,0.4995,1599.9995,29.9995,563.5494878,1337025,1337026.625,0,0
21.53302778,0.4995,1599.9995,30.09950038,563.5494878,1338041.625,1338043.25,0,0
21.54955556,3.099499905,1599.9995,29.89949962,563.5494878,1339024.875,1339026.5,0,0
21.56633333,12.29950019,1599.9995,30.09950038,563.5494878,1340024.875,1340026.5,0,0
21.58283333,28.89949962,1599.9995,29.89949962,563.5494878,1341024.875,1341026.5,0,0
21.59961111,42.59949847,1599.9995,29.9995,563.5494878,1342024.875,1342026.5,0,0
21.61636111,48.59949847,1599.9995,29.9995,564.3895146,1343041.5,1343043.125,0,0
21.63288889,7.4995,1599.9995,30.09950038,568.459522,1344024.625,1344026.25,0,0
21.64966667,0.4995,1599.9995,29.9995,568.459522,1345041.125,1345042.75,0,0
21.66638889,0.4995,1599.9995,30.09950038,568.459522,1346041.25,1346042.75,0,0
21.68286111,0.4995,1599.9995,29.9995,568.459522,1347024.5,1347026.125,0,0
21.69963889,0.4995,1599.9995,29.9995,568.459522,1348024.5,1348026.125,0,0
21.71641667,0.599500024,1599.9995,29.9995,568.459522,1349024.5,1349026.125,0,0
21.73291667,9.099500381,1599.9995,29.9995,568.459522,1350024.5,1350026.125,0,0
21.74972222,24.29949924,1599.9995,29.9995,568.459522,1351041.125,1351042.75,0,0
21.76619444,39.69950076,1599.9995,29.89949962,568.459522,1352024.375,1352026,0,0
21.783,46.69950076,1599.9995,30.09950038,568.459522,1353024.375,1353026,0,0
21.79975,16.4995,1599.9995,29.9995,573.2495,1354041,1354042.75,0,0
21.81627778,0.4995,1599.9995,30.09950038,573.3694951,1355024.375,1355026,0,0
21.83305556,0.4995,1599.9995,29.9995,573.3694951,1356041,1356042.625,0,0
21.84952778,0.4995,1599.9995,30.09950038,573.3694951,1357024.375,1357026,0,0
21.86630556,0.4995,1599.9995,29.9995,573.3694951,1358024.375,1358026,0,0
21.88305556,1.599500024,1599.9995,30.09950038,573.3694951,1359041,1359042.625,0,0
21.89952778,11.29950019,1599.9995,29.89949962,573.3694951,1360024,1360025.5,0,0
21.91630556,26.9995,1599.9995,30.09950038,573.3694951,1361040.625,1361042.25,0,0
21.93308333,41.69950076,1599.9995,29.89949962,573.3694951,1362040.625,1362042.25,0,0
21.94958333,48.79949924,1599.9995,29.9995,573.3694951,1363024,1363025.625,0,0
21.96636111,25.4995,1599.9995,29.9995,577.0594976,1364040.625,1364042.25,0,0
21.98311111,0.799500012,1599.9995,30.09950038,578.289478,1365040.625,1365042.25,0,0
21.99961111,0.4995,1599.9995,29.9995,578.289478,1366023.875,1366025.5,0,0
22.01638889,0.4995,1599.9995,30.09950038,578.289478,1367040.5,1367042.25,0,0
22.03286111,0.4995,1599.9995,29.9995,578.289478,1368023.875,1368025.5,0,0
22.04963889,0.4995,1599.9995,30.09950038,578.289478,1369023.875,1369025.5,0,0
22.06641667,2.399500095,1599.9995,29.89949962,578.289478,1370040.5,1370042.125,0,0
22.08288889,10.79950019,1599.9995,30.09950038,578.289478,1371023.75,1371025.5,0,0
22.09966667,28.09950038,1599.9995,29.89949962,578.289478,1372040.5,1372042.125,0,0
22.11644444,42.19950076,1599.9995,29.9995,578.289478,1373040.5,1373042.125,0,0
22.13297222,48.29949924,1599.9995,29.9995,578.289478,1374023.75,1374025.375,0,0
22.14972222,16.29949924,1599.9995,30.09950038,583.2595098,1375040,1375041.625,0,0
22.16622222,0.4995,1599.9995,29.9995,583.3094976,1376023.375,1376025,0,0
22.18297222,0.4995,1599.9995,29.9995,583.3094976,1377023.375,1377025,0,0
22.19977778,0.4995,1599.9995,29.9995,583.3094976,1378023.375,1378025,0,0
22.21627778,0.4995,1599.9995,29.9995,583.3094976,1379040,1379041.75,0,0
22.23308333,0.4995,1599.9995,29.9995,583.3094976,1380040,1380041.75,0,0
22.24952778,6.399500095,1599.9995,29.9995,583.3094976,1381023.375,1381025,0,0
22.26633333,20.39949962,1599.9995,29.9995,583.3094976,1382040,1382041.625,0,0
22.28311111,37.79949924,1599.9995,29.89949962,583.3094976,1383040,1383041.625,0,0
22.29961111,47.09949847,1599.9995,29.9995,583.3094976,1384023.25,1384025,0,0
22.31636111,25.89949962,1599.9995,29.9995,587.0594976,1385023.25,1385024.875,0,0
22.33283333,0.699499988,1599.9995,30.09950038,588.3094976,1386023.25,1386024.875,0,0
22.34961111,0.4995,1599.9995,29.9995,588.3094976,1387023.25,1387024.875,0,0
22.36638889,0.4995,1599.9995,30.09950038,588.3094976,1388039.875,1388041.5,0,0
22.38283333,0.4995,1599.9995,29.89949962,588.3094976,1389023.125,1389024.875,0,0
22.39958333,0.4995,1599.9995,30.09950038,588.3094976,1390023,1390024.625,0,0
22.41638889,0.4995,1599.9995,29.89949962,588.3094976,1391039.5,1391041.125,0,0
22.43283333,5.899500095,1599.9995,30.09950038,588.3094976,1392022.75,1392024.5,0,0
22.44961111,21.09950038,1599.9995,29.89949962,588.3094976,1393022.75,1393024.5,0,0
22.46638889,38.09949847,1599.9995,29.9995,588.3094976,1394039.5,1394041.125,0,0
22.48286111,46.59949847,1599.9995,29.9995,588.3094976,1395022.75,1395024.5,0,0
22.49963889,33.9995,1599.9995,29.9995,590.6794927,1396022.75,1396024.5,0,0
22.51638889,2.199500048,1599.9995,30.09950038,593.2294805,1397039.375,1397041.125,0,0
22.53288889,0.4995,1599.9995,29.89949962,593.2294805,1398022.75,1398024.375,0,0
22.54966667,0.4995,1599.9995,30.09950038,593.2294805,1399022.75,1399024.375,0,0
22.56641667,0.4995,1599.9995,29.89949962,593.2294805,1400039.375,1400041,0,0
22.58291667,0.4995,1599.9995,30.09950038,593.2294805,1401022.625,1401024.375,0,0
22.59969444,3.699500048,1599.9995,29.89949962,593.2294805,1402022.625,1402024.375,0,0
22.61616667,12.59950038,1599.9995,30.09950038,593.2294805,1403022.625,1403024.25,0,0
22.63294444,29.59950038,1599.9995,29.89949962,593.2294805,1404022.625,1404024.25,0,0
22.64972222,43.29949924,1599.9995,29.9995,593.2294805,1405039.25,1405041,0,0
22.66622222,47.39950153,1599.9995,29.9995,594.4894902,1406022.25,1406023.75,0,0
22.68297222,5.4995,1599.9995,30.09950038,598.2294805,1407039,1407040.625,0,0
22.69969444,0.4995,1599.9995,29.9995,598.2294805,1408039,1408040.625,0,0
22.71619444,0.4995,1599.9995,29.9995,598.2294805,1409022.25,1409023.875,0,0
22.73297222,0.4995,1599.9995,29.9995,598.2294805,1410022.25,1410023.875,0,0
22.74975,0.4995,1599.9995,29.9995,598.2294805,1411038.875,1411040.625,0,0
22.76622222,0.4995,1599.9995,29.9995,598.2294805,1412022.25,1412023.875,0,0
22.78302778,2.399500095,1599.9995,29.9995,598.2294805,1413038.875,1413040.5,0,0
22.7995,11.09950038,1599.9995,29.9995,598.2294805,1414022.25,1414023.875,0,0
22.81627778,28.89949962,1599.9995,29.89949962,598.2294805,1415022.125,1415023.875,0,0
22.83308333,41.9995,1599.9995,29.9995,598.2294805,1416038.75,1416040.5,0,0
22.84955556,48.89950153,1599.9995,29.89949962,598.2294805,1417022.125,1417023.875,0,0
22.86636111,17.89949962,1599.9995,30.09950038,603.1395146,1418038.75,1418040.5,0,0
22.88283333,0.599500024,1599.9995,29.9995,603.1395146,1419022.125,1419023.75,0,0
22.89961111,0.4995,1599.9995,29.9995,603.1395146,1420022,1420023.75,0,0
22.91636111,0.4995,1599.9995,29.9995,603.1395146,1421021.75,1421023.375,0,0
22.93288889,0.4995,1599.9995,29.9995,603.1395146,1422038.375,1422040,0,0
22.94966667,0.4995,1599.9995,29.9995,603.1395146,1423038.375,1423040,0,0
22.96616667,4.9995,1599.9995,29.9995,603.1395146,1424021.75,1424023.375,0,0
22.98291667,17.89949962,1599.9995,29.9995,603.1395146,1425021.75,1425023.375,0,0
22.99972222,36.19950076,1599.9995,29.89949962,603.1395146,1426038.375,1426040,0,0
23.01622222,46.59949847,1599.9995,30.09950038,603.1395146,1427021.625,1427023.375,0,0
23.03297222,49.69950076,1599.9995,29.89949962,604.2795293,1428021.625,1428023.375,0,0
23.04975,7.799500191,1599.9995,30.09950038,608.0695073,1429055,1429056.625,0,0
23.06625,0.4995,1599.9995,29.89949962,608.0695073,1430038.25,1430040,0,0
23.083,0.4995,1599.9995,30.09950038,608.0695073,1431038.25,1431040,0,0
23.0995,0.4995,1599.9995,29.9995,608.0695073,1432021.5,1432023.25,0,0
23.11625,0.4995,1599.9995,29.9995,608.0695073,1433038.125,1433039.875,0,0
23.13302778,0.4995,1599.9995,29.9995,608.0695073,1434038.125,1434039.875,0,0
23.14955556,1.9995,1599.9995,29.9995,608.0695073,1435021.5,1435023.125,0,0
23.16633333,10.09950038,1599.9995,29.9995,608.0695073,1436021.375,1436023,0,0
23.18311111,27.9995,1599.9995,29.9995,608.0695073,1437037.75,1437039.375,0,0
23.19955556,42.29949924,1599.9995,29.9995,608.0695073,1438021.125,1438022.75,0,0
23.21633333,49.39950153,1599.9995,29.89949962,608.0695073,1439037.75,1439039.5,0,0
23.23283333,19.39949962,1599.9995,30.09950038,612.8395269,1440021.125,1440022.75,0,0
23.24961111,0.4995,1599.9995,29.89949962,612.9995,1441021.125,1441022.75,0,0
23.26638889,0.4995,1599.9995,30.09950038,612.9995,1442037.75,1442039.375,0,0
23.28288889,0.4995,1599.9995,29.9995,612.9995,1443021,1443022.75,0,0
23.29966667,0.4995,1599.9995,29.9995,612.9995,1444037.625,1444039.375,0,0
23.31641667,0.4995,1599.9995,29.9995,612.9995,1445054.375,1445056,0,0
23.33294444,6.4995,1599.9995,29.9995,612.9995,1446037.625,1446039.375,0,0
23.34972222,21.69950076,1599.9995,29.9995,612.9995,1447037.625,1447039.375,0,0
23.36619444,39.39950153,1599.9995,29.89949962,612.9995,1448020.875,1448022.625,0,0
23.38297222,47.69950076,1599.9995,29.9995,612.9995,1449037.625,1449039.375,0,0
23.39975,28.09950038,1599.9995,29.9995,616.6895024,1450037.5,1450039.25,0,0
23.41625,0.9995,1599.9995,30.09950038,617.9395024,1451020.875,1451022.625,0,0
23.433,0.4995,1599.9995,29.9995,617.9395024,1452037.125,1452038.875,0,0
23.44977778,0.4995,1599.9995,30.09950038,617.9395024,1453053.875,1453055.625,0,0
23.46627778,0.4995,1599.9995,29.89949962,617.9395024,1454037.25,1454038.875,0,0
23.48305556,0.4995,1599.9995,30.09950038,617.9395024,1455037.25,1455038.875,0,0
23.49952778,0.4995,1599.9995,29.89949962,617.9395024,1456020.5,1456022.25,0,0
23.51630556,2.199500048,1599.9995,30.09950038,617.9395024,1457037.125,1457038.875,0,0
23.53308333,14.09950038,1599.9995,29.89949962,617.9395024,1458037.125,1458038.875,0,0
23.54955556,32.39950153,1599.9995,29.9995,617.9395024,1459037.125,1459022.25,0,0
23.56638889,44.69950076,1599.9995,29.9995,617.9395024,1460037.125,1460038.875,0,0
23.58286111,50.39950153,1599.9995,29.89949962,617.9395024,1461020.5,1461022.125,0,0
23.59963889,21.19950076,1599.9995,30.09950038,622.6895024,1462037.125,1462038.75,0,0
23.61641667,0.599500024,1599.9995,29.89949962,622.8895146,1463037.125,1463038.75,0,0
23.63291667,0.4995,1599.9995,30.09950038,622.8895146,1464037,1464038.75,0,0
23.64969444,0.4995,1599.9995,29.9995,622.8895146,1465037,1465038.75,0,0
23.66619444,0.4995,1599.9995,30.09950038,622.8895146,1466020.375,1466022.125,0,0
23.68297222,0.4995,1599.9995,29.9995,622.8895146,1467036.875,1467038.5,0,0
23.69969444,1.599500024,1599.9995,29.9995,622.8895146,1468036.625,1468038.375,0,0
23.71619444,8.899499619,1599.9995,29.9995,622.8895146,1469036.75,1469038.375,0,0
23.73297222,26.29949924,1599.9995,29.9995,622.8895146,1470036.75,1470038.375,0,0
23.74972222,41.4995,1599.9995,29.9995,622.8895146,1471053.375,1471055,0,0
23.76619444,49.09949847,1599.9995,29.89949962,622.8895146,1472036.75,1472038.375,0,0
23.78297222,29.39949962,1599.9995,30.09950038,626.2994878,1473036.625,1473038.375,0,0
23.79975,1.299499952,1599.9995,29.9995,627.8295171,1474036.625,1474038.375,0,0
23.81625,0.4995,1599.9995,29.9995,627.8295171,1475019.75,1475020.875,0,0
23.83305556,0.4995,1599.9995,29.9995,627.8295171,1476053.125,1476054.25,0,0
23.84955556,0.4995,1599.9995,29.9995,627.8295171,1477036.375,1477037.625,0,0
23.86633333,0.4995,1599.9995,29.9995,627.8295171,1478036.375,1478037.5,0,0
23.88311111,0.4995,1599.9995,29.9995,627.8295171,1479053.125,1479054.25,0,0
23.89961111,3.9995,1599.9995,30.09950038,627.8295171,1480036.375,1480037.5,0,0
23.91638889,16.69950076,1599.9995,29.89949962,627.8295171,1481036.375,1481037.5,0,0
23.93286111,34.4995,1599.9995,30.09950038,627.8295171,1482036.375,1482037.5,0,0
23.94961111,45.89950153,1599.9995,29.89949962,627.8295171,1483036,1483037.125,0,0
23.96638889,36.19950076,1599.9995,29.9995,629.9894902,1484052.75,1484053.875,0,0
23.98288889,3.899500095,1599.9995,30.09950038,632.7695195,1485036,1485037.125,0,0
23.99963889,0.4995,1599.9995,29.9995,632.7695195,1486036,1486037.125,0,0
24.01641667,0.4995,1599.9995,30.09950038,632.7695195,1487036,1487037.125,0,0
24.03291667,0.4995,1599.9995,29.9995,632.7695195,1488019.375,1488020.5,0,0
24.04966667,0.4995,1599.9995,30.09950038,632.7695195,1489036,1489037.125,0,0
